id,Probabilities
12073,0.007448448
12074,0.003118467
12075,0.001012785
12076,0.003935753
12077,0.004007702
12078,0.001288994
12079,0.001681657
12080,0.00160963
12081,0.00404926
12082,0.005220571
12083,0.006235509
12084,0.003832305
12085,0.000636
12086,0.002901864
12087,0.00131736
12088,0.001275162
12089,0.002354279
12090,0.001017311
12091,0.007224391
12092,0.003522657
12093,0.000796385
12094,0.005301062
12095,0.001382882
12096,0.000656889
12097,0.006427094
12098,0.003461748
12099,0.005518246
12100,0.005450919
12101,0.003744236
12102,0.004809965
12103,0.001559401
12104,0.001733125
12105,0.002252528
12106,0.001097403
12107,0.003076543
12108,0.003394025
12109,0.00663993
12110,0.005823678
12111,0.00264921
12112,0.007061918
12113,0.001614568
12114,0.001568522
12115,0.000624224
12116,0.004941157
12117,0.00174711
12118,0.002843541
12119,0.001980829
12120,0.023633485
12121,0.002698253
12122,0.002714511
12123,0.001273304
12124,0.002921399
12125,0.001722905
12126,0.005854317
12127,0.002879006
12128,0.002774094
12129,0.003147399
12130,0.005368157
12131,0.004278489
12132,0.002686226
12133,0.00375858
12134,0.000675389
12135,0.001831091
12136,0.004342108
12137,0.00173317
12138,0.001609605
12139,0.003761
12140,0.004955519
12141,0.004072318
12142,0.00314912
12143,0.003161719
12144,0.003553306
12145,0.002643347
12146,0.002899373
12147,0.004657556
12148,0.000259071
12149,0.004154525
12150,0.000347154
12151,0.000368797
12152,0.003917299
12153,0.005065795
12154,0.003615353
12155,0.004251455
12156,0.00665774
12157,0.002089137
12158,0.00388
12159,0.00559704
12160,0.00229024
12161,0.002181774
12162,0.00089615
12163,0.004544517
12164,0.003635986
12165,0.001609615
12166,0.002127575
12167,0.002762987
12168,0.004585698
12169,0.006685154
12170,0.002025557
12171,0.00373926
12172,0.003513386
12173,0.001905838
12174,0.004407203
12175,0.003133389
12176,0.003277609
12177,0.000291701
12178,0.002059164
12179,0.001735617
12180,0.001018316
12181,0.002819083
12182,0.001723349
12183,0.001499482
12184,0.003978015
12185,0.001747105
12186,0.00358643
12187,0.006237782
12188,0.003143548
12189,0.005885035
12190,0.003068991
12191,0.001594613
12192,0.000998892
12193,0.001243545
12194,0.000951477
12195,0.001296303
12196,0.003515518
12197,0.004546675
12198,0.001769988
12199,0.002311797
12200,0.003829107
12201,0.001146277
12202,0.005181682
12203,0.427229048
12204,0.002641446
12205,0.002904209
12206,0.000334206
12207,0.001476693
12208,0.003505211
12209,0.004233831
12210,0.000364008
12211,0.000610026
12212,0.005907721
12213,0.001395188
12214,0.003475359
12215,0.002151574
12216,0.002541713
12217,0.003550335
12218,0.003176544
12219,0.003558372
12220,0.002380649
12221,0.001888298
12222,0.001530254
12223,0.001710493
12224,0.003067134
12225,0.003068995
12226,0.000747937
12227,0.005870544
12228,0.002572977
12229,0.003760999
12230,0.000641131
12231,0.003426282
12232,0.001390531
12233,0.009169459
12234,0.005050596
12235,0.004385529
12236,0.000626678
12237,0.000437072
12238,0.002984042
12239,0.000796531
12240,0.002930033
12241,0.002353723
12242,0.001088393
12243,0.003329514
12244,0.003191473
12245,0.000272052
12246,0.006440082
12247,0.003078096
12248,0.004727104
12249,0.002224619
12250,0.002504251
12251,0.007397656
12252,0.003985195
12253,0.003493458
12254,0.001613593
12255,0.002726515
12256,0.003915331
12257,0.011526742
12258,0.00430709
12259,0.004373562
12260,0.005284789
12261,0.000721781
12262,0.001176539
12263,0.002299836
12264,0.004684597
12265,0.002046939
12266,0.000294491
12267,0.00275271
12268,0.001767727
12269,0.003800896
12270,0.003040735
12271,0.003493524
12272,0.000826835
12273,0.003552175
12274,0.005314829
12275,0.003806264
12276,0.00355489
12277,0.00301373
12278,0.014693168
12279,0.000387914
12280,0.5289827
12281,0.004633295
12282,0.002293247
12283,0.00155977
12284,0.00474536
12285,0.001561054
12286,0.002095591
12287,0.001223456
12288,0.002489083
12289,0.006822746
12290,0.000732495
12291,0.000245854
12292,0.001262679
12293,0.001924288
12294,0.001520255
12295,0.002082594
12296,0.005106907
12297,0.004809828
12298,0.005300931
12299,0.005084725
12300,0.004555157
12301,0.003010654
12302,0.002217413
12303,0.001091972
12304,0.001733127
12305,0.001601264
12306,0.003508092
12307,0.000241637
12308,0.056117948
12309,0.013856214
12310,0.002037206
12311,0.001896215
12312,0.003519107
12313,0.0028803
12314,0.004565161
12315,0.00198543
12316,0.003413104
12317,0.003197876
12318,0.004928097
12319,0.001657964
12320,0.001449416
12321,0.002899716
12322,0.002380991
12323,0.001809688
12324,0.004034063
12325,0.002228385
12326,0.003107453
12327,0.005417263
12328,0.003252301
12329,0.003353164
12330,0.002937796
12331,0.003270346
12332,0.002259051
12333,0.006657741
12334,0.005280092
12335,0.004233827
12336,0.002061563
12337,0.002260409
12338,0.002560107
12339,0.00182276
12340,0.002457292
12341,0.001306552
12342,0.001130174
12343,0.001571603
12344,0.001057264
12345,0.004270459
12346,0.00401287
12347,0.001166785
12348,0.00421083
12349,0.005532384
12350,0.00217206
12351,0.005371666
12352,0.002968015
12353,0.002534141
12354,0.002348307
12355,0.001064886
12356,0.001902142
12357,0.003806806
12358,0.001341473
12359,0.002431338
12360,0.002992066
12361,0.001279524
12362,0.004719772
12363,0.006034836
12364,0.003285298
12365,0.007408475
12366,0.000463745
12367,0.002878751
12368,0.002175945
12369,0.003458918
12370,0.002176942
12371,0.00181581
12372,0.00437151
12373,0.000985311
12374,0.002101712
12375,0.005100525
12376,0.001437048
12377,0.002810251
12378,0.000740919
12379,0.003588338
12380,0.000732483
12381,0.000838342
12382,0.005290938
12383,0.000462026
12384,0.000192369
12385,0.00391089
12386,0.00360742
12387,0.001593429
12388,0.004735213
12389,0.001559941
12390,0.002545857
12391,0.004235268
12392,0.00380337
12393,0.002334635
12394,0.000936651
12395,0.006658133
12396,0.00247741
12397,0.003991991
12398,0.001594588
12399,0.002792005
12400,0.005544652
12401,0.007176681
12402,0.001729311
12403,0.0107324
12404,0.002311864
12405,0.001813593
12406,0.006037536
12407,0.001344229
12408,0.001431545
12409,0.001845
12410,0.001542506
12411,0.001074871
12412,0.000683669
12413,0.000587424
12414,0.001245916
12415,0.001637263
12416,0.00230423
12417,0.001776293
12418,0.000752281
12419,0.005192348
12420,0.00319486
12421,0.002619972
12422,0.007488911
12423,0.002474705
12424,0.001415255
12425,0.002220965
12426,0.003901071
12427,0.001956899
12428,0.002422897
12429,0.002138347
12430,0.003257566
12431,0.002446769
12432,0.00203495
12433,0.00309565
12434,0.000213244
12435,0.00393569
12436,0.002588306
12437,0.004937988
12438,0.00398078
12439,0.002970422
12440,0.000519376
12441,0.003319819
12442,0.006062474
12443,0.00086591
12444,0.001140252
12445,0.002193248
12446,0.004614313
12447,0.001463525
12448,0.002805983
12449,0.004842747
12450,0.004471236
12451,0.000494975
12452,0.002706736
12453,0.004910976
12454,0.003156108
12455,0.000347171
12456,0.001544429
12457,0.000253455
12458,0.000860999
12459,0.002130553
12460,0.002254735
12461,0.003989772
12462,0.030815795
12463,0.001639958
12464,0.001896983
12465,0.002082093
12466,0.006824196
12467,0.002167137
12468,0.005119654
12469,0.002401008
12470,0.002536227
12471,0.001242192
12472,0.002823979
12473,0.004415365
12474,0.004427035
12475,0.003834341
12476,0.002172061
12477,0.006718954
12478,0.001061687
12479,0.002795651
12480,0.005746702
12481,0.002127575
12482,0.00310292
12483,0.002130597
12484,0.002534063
12485,0.002766262
12486,0.002782293
12487,0.006467407
12488,0.001172779
12489,0.000922245
12490,0.00113647
12491,0.006476596
12492,0.005974377
12493,0.004303048
12494,0.000483815
12495,0.002059242
12496,0.002360478
12497,0.003118413
12498,0.010448953
12499,0.011068669
12500,0.001992124
12501,0.00127403
12502,0.003070632
12503,0.000847413
12504,0.004273705
12505,0.006059094
12506,0.003373828
12507,0.00669282
12508,0.001822087
12509,0.012295268
12510,0.00093843
12511,0.003695838
12512,0.002645446
12513,0.001206354
12514,0.000488094
12515,0.003828514
12516,0.001254532
12517,1
12518,0.000833971
12519,0.000947641
12520,0.003098761
12521,0.002974755
12522,0.004407263
12523,0.006685155
12524,0.003743343
12525,0.006924863
12526,0.001571589
12527,0.005885432
12528,0.003515275
12529,0.001539052
12530,0.003105095
12531,0.001167271
12532,0.006691067
12533,0.002692279
12534,0.001990149
12535,0.004664558
12536,0.003120893
12537,0.001356246
12538,0.002762908
12539,0.002529495
12540,0.002607678
12541,0.002056377
12542,0.003178844
12543,0.003063759
12544,0.003761767
12545,0.003958221
12546,0.003880551
12547,0.003596753
12548,0.003500853
12549,0.006977549
12550,0.002461072
12551,0.003728116
12552,0.002692309
12553,0.001896688
12554,0.00152663
12555,0.003115701
12556,0.006044591
12557,0.002634552
12558,0.003021521
12559,0.002006909
12560,0.003698285
12561,0.000398068
12562,0.003829108
12563,0.00457114
12564,0.003390179
12565,0.001495515
12566,0.003942211
12567,0.006626554
12568,0.002401136
12569,0.003708532
12570,0.002477036
12571,0.0007861
12572,0.003701554
12573,0.002984704
12574,0.002679383
12575,0.003290214
12576,0.002130582
12577,0.003378517
12578,0.003234758
12579,0.001864057
12580,0.00079951
12581,0.003223332
12582,0.004304749
12583,0.000688641
12584,0.002290319
12585,0.004785056
12586,0.001025261
12587,0.001536854
12588,0.000278655
12589,0.005696226
12590,0.005967371
12591,0.000935489
12592,0.004522091
12593,0.000560589
12594,0.001542384
12595,0.00064804
12596,0.001406559
12597,0.006418067
12598,0.004463118
12599,0.001581023
12600,0.002514579
12601,0.001366443
12602,0.004556749
12603,0.000269105
12604,0.003470127
12605,0.002031023
12606,0.00440217
12607,0.000656888
12608,0.008241022
12609,0.001975273
12610,0.000730384
12611,0.003029079
12612,0.002645646
12613,0.003715042
12614,0.001032153
12615,0.001860146
12616,0.002141858
12617,0.001609634
12618,0.005008134
12619,0.002540432
12620,0.003182474
12621,0.006483088
12622,0.002852284
12623,0.003588328
12624,0.005324593
12625,0.001571606
12626,0.001285696
12627,0.00567965
12628,0.005251494
12629,0.002737232
12630,0.002534125
12631,0.001861893
12632,0.003385777
12633,0.00094598
12634,0.002024821
12635,0.003738885
12636,0.002670016
12637,0.009698634
12638,0.00121535
12639,0.003985627
12640,0.005648307
12641,0.000886084
12642,0.005742952
12643,0.005642867
12644,0.00510115
12645,0.001395784
12646,0.003132723
12647,0.002933404
12648,0.003231387
12649,0.001570036
12650,0.000947273
12651,0.003482712
12652,0.000738983
12653,0.003370775
12654,0.001594588
12655,0.000722806
12656,0.001313512
12657,0.002671933
12658,0.004853524
12659,0.005177592
12660,0.004005688
12661,0.003906151
12662,0.002936603
12663,0.000853723
12664,0.003593154
12665,0.007859854
12666,0.004563601
12667,0.001124257
12668,0.001399655
12669,0.000214942
12670,0.003978089
12671,0.002787002
12672,0.000877596
12673,0.002716304
12674,0.001020019
12675,0.001062903
12676,0.001681667
12677,0.00213617
12678,0.000480589
12679,0.006843622
12680,0.003615384
12681,0.000728038
12682,0.005849225
12683,0.003055635
12684,0.011574404
12685,0.001008241
12686,0.004846036
12687,0.002299813
12688,0.00342881
12689,0.00541735
12690,0.003252315
12691,0.002193251
12692,0.002882474
12693,0.000219333
12694,0.005723989
12695,0.001619982
12696,0.001023812
12697,0.00277879
12698,0.003743462
12699,0.002390349
12700,0.000437552
12701,0.00349029
12702,0.001346392
12703,0.003879227
12704,0.006626554
12705,0.001943544
12706,0.037487764
12707,0.000696687
12708,0.000447743
12709,0.000286951
12710,0.001980828
12711,0.004242313
12712,0.004104378
12713,0.007003792
12714,0.001051715
12715,0.003452214
12716,0.004137306
12717,0.004524622
12718,0.003940968
12719,0.004526564
12720,0.003072573
12721,0.006133542
12722,0.004098687
12723,0.003223935
12724,0.000742936
12725,0.004974379
12726,0.000409152
12727,0.009235693
12728,0.000271339
12729,0.000993973
12730,0.00030075
12731,0.003069027
12732,0.003500486
12733,0.005177544
12734,0.003426303
12735,0.00342627
12736,0.001798043
12737,0.004871976
12738,0.003549141
12739,0.000294491
12740,0.005536375
12741,0.007176681
12742,0.001653859
12743,0.001820693
12744,0.001381641
12745,0.006399436
12746,0.004149379
12747,0.004115294
12748,0.001530453
12749,0.001864287
12750,0.003701485
12751,0.000252856
12752,0.004696862
12753,0.002195164
12754,0.001712489
12755,0.000700629
12756,0.001176575
12757,0.003696839
12758,0.001102641
12759,0.003554561
12760,0.004893641
12761,0.00072231
12762,0.001458853
12763,0.003036308
12764,0.001167937
12765,0.000954958
12766,0.00139493
12767,0.000301722
12768,0.000844923
12769,0.002843567
12770,0.003015543
12771,0.004102723
12772,0.006616978
12773,0.003643506
12774,0.001347553
12775,0.001308555
12776,0.004648487
12777,0.002904278
12778,0.001735617
12779,0.012802056
12780,0.001756994
12781,0.001463502
12782,0.001528905
12783,0.001425958
12784,0.004023176
12785,0.002993266
12786,0.003887891
12787,0.004069567
12788,0.00602161
12789,0.00210171
12790,0.004577127
12791,0.003057077
12792,0.002662856
12793,0.005311611
12794,0.001638997
12795,0.004733575
12796,0.006467481
12797,0.019183988
12798,0.000460456
12799,0.057239015
12800,0.004794372
12801,0.003373411
12802,0.003845311
12803,0.003221045
12804,0.001146305
12805,0.003193902
12806,0.001605281
12807,0.001427111
12808,0.008172943
12809,0.00350587
12810,0.00415452
12811,0.005450371
12812,0.002859877
12813,0.001739105
12814,0.005544233
12815,0.003769073
12816,0.007569949
12817,0.002774088
12818,0.004965066
12819,0.025564934
12820,0.005679121
12821,0.003905987
12822,0.001630908
12823,0.004629007
12824,0.007047074
12825,0.004084775
12826,0.000939926
12827,0.004057682
12828,0.003840568
12829,0.002286787
12830,0.003475388
12831,0.004836391
12832,0.00382788
12833,0.001329924
12834,0.000500327
12835,0.002958886
12836,0.002442756
12837,0.002484803
12838,0.003237044
12839,0.002130061
12840,0.00503404
12841,0.001120924
12842,0.004125414
12843,0.003550298
12844,0.001933253
12845,0.009265219
12846,0.004587886
12847,0.000974404
12848,0.003368922
12849,0.010709268
12850,0.003009995
12851,0.01071757
12852,0.001633905
12853,0.005004583
12854,0.005228887
12855,0.000584353
12856,0.003800917
12857,0.001779703
12858,0.002059151
12859,0.000418058
12860,0.000444772
12861,0.001349623
12862,0.005236274
12863,0.000479865
12864,0.003284277
12865,0.003579667
12866,0.001637218
12867,0.000548605
12868,0.001926129
12869,0.004427707
12870,0.00602831
12871,0.002330488
12872,0.003791004
12873,0.004371874
12874,0.00143714
12875,0.001374143
12876,0.004526545
12877,0.000913418
12878,0.001272163
12879,0.003132316
12880,0.00439435
12881,0.005430303
12882,0.006585643
12883,0.005286156
12884,0.004147234
12885,0.003651623
12886,0.001270507
12887,0.003549838
12888,0.002553346
12889,0.001029249
12890,0.001917617
12891,0.002376264
12892,0.001334947
12893,0.005534699
12894,0.001846827
12895,0.001015605
12896,0.001639176
12897,0.004516639
12898,0.002584186
12899,0.002982455
12900,0.00263984
12901,0.001203419
12902,0.000935977
12903,0.001254411
12904,0.004427597
12905,0.002914431
12906,0.005636436
12907,0.001758462
12908,0.003497674
12909,0.002333975
12910,0.000946945
12911,0.003198998
12912,0.004309623
12913,0.00251849
12914,0.002603531
12915,0.001170058
12916,0.004538794
12917,0.000806914
12918,0.009987249
12919,0.003118429
12920,0.003031797
12921,0.003978827
12922,0.002400967
12923,0.002789759
12924,0.005253343
12925,0.001402967
12926,0.001427111
12927,0.008872489
12928,0.002259045
12929,0.002974728
12930,0.00239326
12931,0.003040003
12932,0.002471571
12933,0.002427491
12934,0.004485312
12935,0.001215913
12936,0.000703968
12937,0.004919998
12938,0.00681067
12939,0.000413537
12940,0.004069982
12941,0.002923527
12942,0.009101237
12943,0.004354758
12944,0.000156586
12945,0.001849054
12946,0.004029728
12947,0.002986999
12948,0.004150508
12949,0.002850548
12950,0.000587968
12951,0.003511375
12952,0.008732381
12953,0.001684087
12954,0.00058427
12955,0.002062193
12956,0.001786115
12957,0.005974616
12958,0.000596056
12959,0.000367046
12960,0.002136177
12961,0.003331446
12962,0.002243548
12963,0.002193249
12964,0.003211995
12965,0.001964875
12966,0.007346644
12967,0.005238345
12968,0.000857138
12969,0.001130169
12970,0.003645405
12971,0.00339609
12972,0.002059921
12973,0.002398097
12974,0.003885248
12975,0.002852268
12976,0.006047152
12977,0.001176539
12978,0.003155111
12979,0.000301044
12980,0.002464893
12981,0.001408796
12982,0.003443015
12983,0.005458721
12984,0.003900853
12985,0.001756983
12986,0.000565139
12987,0.000920373
12988,0.00117278
12989,0.001088498
12990,0.004582473
12991,0.003349204
12992,0.001968314
12993,0.00422447
12994,0.002656009
12995,0.003897529
12996,0.001858819
12997,0.002362495
12998,0.001125559
12999,0.004538791
13000,0.00347453
13001,0.004568106
13002,0.001296945
13003,0.002657158
13004,0.005679532
13005,0.000729655
13006,0.003141825
13007,0.003186254
13008,0.001161612
13009,0.003259263
13010,0.005543117
13011,0.005375586
13012,0.002156279
13013,0.002403782
13014,0.000695764
13015,0.004208601
13016,0.008342399
13017,0.000833972
13018,0.001981664
13019,0.005100557
13020,0.004957052
13021,0.00417546
13022,0.002241542
13023,0.004890137
13024,0.003228921
13025,0.00900214
13026,0.003318133
13027,0.00293001
13028,0.000486021
13029,0.001351742
13030,0.005040738
13031,0.000672224
13032,0.00070051
13033,0.001925277
13034,0.002439172
13035,0.002734131
13036,0.002360666
13037,0.002590354
13038,0.001689904
13039,0.003573164
13040,0.001951995
13041,0.004312397
13042,0.002089119
13043,0.00210191
13044,0.001522319
13045,0.001399711
13046,0.004598636
13047,0.002852262
13048,0.002986916
13049,0.006298426
13050,0.003856219
13051,0.000964976
13052,0.00073249
13053,0.00300661
13054,0.003265982
13055,0.006190249
13056,0.002470503
13057,0.004717105
13058,0.006626554
13059,0.002550934
13060,0.005694993
13061,0.005591078
13062,0.011595748
13063,0.001359972
13064,0.002737218
13065,0.001233684
13066,0.00159024
13067,0.00403818
13068,0.002507901
13069,0.001838509
13070,0.001611681
13071,0.001217084
13072,0.001476677
13073,0.003832285
13074,0.000945973
13075,0.01229523
13076,0.000515609
13077,0.000851678
13078,0.00180442
13079,0.006593117
13080,0.001531835
13081,0.002536417
13082,0.000603025
13083,0.001344381
13084,0.004017937
13085,0.000963058
13086,0.000441647
13087,0.003968632
13088,0.003239697
13089,0.005284847
13090,0.000762348
13091,0.002258467
13092,0.002415699
13093,0.000702804
13094,0.003713827
13095,0.001283325
13096,0.001588048
13097,0.002417358
13098,0.003149205
13099,0.001432738
13100,0.004310663
13101,0.005838611
13102,0.003759105
13103,0.001086863
13104,0.002926286
13105,0.001139908
13106,0.000895914
13107,0.003558351
13108,0.041630186
13109,0.004369639
13110,0.004125172
13111,0.020524654
13112,0.013149089
13113,0.003984686
13114,0.005278971
13115,0.003549073
13116,0.004329591
13117,0.000462675
13118,0.004922243
13119,0.00062171
13120,0.003231367
13121,0.001619431
13122,0.004807783
13123,0.002612804
13124,0.004621988
13125,0.004222469
13126,0.007752438
13127,0.000403456
13128,0.000950503
13129,0.002205003
13130,0.002196474
13131,0.002265892
13132,0.001754304
13133,0.001485499
13134,0.006232371
13135,0.003866816
13136,0.004864512
13137,0.000857619
13138,0.004692337
13139,0.005034039
13140,0.00455231
13141,0.003114828
13142,0.001891542
13143,0.006304126
13144,0.002803374
13145,0.002030638
13146,0.002930058
13147,0.005237793
13148,0.001974075
13149,0.001406203
13150,0.001326863
13151,0.001817367
13152,0.000681201
13153,0.004790749
13154,0.004713624
13155,0.001989382
13156,0.007225793
13157,0.000606857
13158,0.00339296
13159,0.00039294
13160,0.003189254
13161,0.006627008
13162,0.003370737
13163,0.002526539
13164,0.003574786
13165,0.000706548
13166,0.00830128
13167,0.002777297
13168,0.000539141
13169,0.003615292
13170,0.002686107
13171,0.003327664
13172,0.006747786
13173,0.004382007
13174,0.004408
13175,0.004020091
13176,0.001943611
13177,0.004398201
13178,0.001513951
13179,0.002379645
13180,0.003132368
13181,0.001925484
13182,0.00232381
13183,0.003315729
13184,0.003143572
13185,0.002648876
13186,0.002796722
13187,0.002834366
13188,0.004081942
13189,0.003593162
13190,0.000566459
13191,0.001368265
13192,0.002996094
13193,0.00166713
13194,0.00225906
13195,0.002544886
13196,0.001593194
13197,0.001896193
13198,0.005433223
13199,0.002481536
13200,0.00268785
13201,0.001134879
13202,0.005264758
13203,0.006626555
13204,0.001815955
13205,0.002389294
13206,0.000662897
13207,0.001413169
13208,0.004775743
13209,0.003082096
13210,0.004027089
13211,0.001554404
13212,0.001853413
13213,0.00534903
13214,0.004775793
13215,0.002456466
13216,0.004341549
13217,0.003234674
13218,0.001629966
13219,0.001356681
13220,0.001241518
13221,0.000536918
13222,0.00760067
13223,0.000877594
13224,0.006453782
13225,0.001946795
13226,0.001454078
13227,0.002766707
13228,0.0023466
13229,0.000323294
13230,0.000265696
13231,0.001814339
13232,0.000583445
13233,0.000563954
13234,0.000693474
13235,0.008690404
13236,0.001782493
13237,0.003413802
13238,0.002249702
13239,0.003622732
13240,0.004049299
13241,0.004878779
13242,0.001638995
13243,0.001846831
13244,0.009290278
13245,0.001567936
13246,0.001821731
13247,0.000921154
13248,0.00711054
13249,0.001623277
13250,0.00758206
13251,0.002353711
13252,0.000504256
13253,0.001250253
13254,0.001212028
13255,0.000913766
13256,0.00115489
13257,0.004330173
13258,0.002810263
13259,0.004408016
13260,0.004253251
13261,0.003160079
13262,0.004616836
13263,0.002325314
13264,0.002792542
13265,0.006736766
13266,0.003635718
13267,0.001664604
13268,0.000633234
13269,0.002862144
13270,0.003330439
13271,0.0015752
13272,0.000810546
13273,0.001191538
13274,0.004536353
13275,0.001130208
13276,0.00499555
13277,2.50E-25
13278,0.00167812
13279,0.00316012
13280,0.004085516
13281,0.001712488
13282,0.002016803
13283,0.001168308
13284,0.002620751
13285,0.004833549
13286,0.047241682
13287,0.003840777
13288,0.004346703
13289,0.000247167
13290,0.001481342
13291,0.003621029
13292,0.00213251
13293,0.001980831
13294,0.000560588
13295,0.000686123
13296,0.00586124
13297,0.002988708
13298,0.002842658
13299,0.002249741
13300,0.004114828
13301,0.000717004
13302,0.002030248
13303,0.003910984
13304,0.001394647
13305,0.002482093
13306,0.00350675
13307,0.004923682
13308,0.003525357
13309,0.000984415
13310,0.000664404
13311,0.005691542
13312,0.002559994
13313,0.035979222
13314,0.004321687
13315,0.000643602
13316,0.001719929
13317,0.005248036
13318,0.003035291
13319,0.003608095
13320,0.005289425
13321,0.005124295
13322,0.000936128
13323,0.001254004
13324,0.006239504
13325,0.003834362
13326,0.001062929
13327,0.003436602
13328,0.000798735
13329,0.004407178
13330,0.006226859
13331,0.001510375
13332,0.001827967
13333,0.000726588
13334,0.002587064
13335,0.002286278
13336,0.003176534
13337,0.000347168
13338,0.002451493
13339,0.001939902
13340,0.000253454
13341,0.003998358
13342,0.002299812
13343,0.005546046
13344,0.004107672
13345,0.003653278
13346,0.001822108
13347,0.002346008
13348,0.001284166
13349,0.001341226
13350,0.005083242
13351,0.001206321
13352,0.004919954
13353,0.000740863
13354,0.003548749
13355,0.001623499
13356,0.002221149
13357,0.007233728
13358,0.002892542
13359,0.002696795
13360,0.00192648
13361,0.007819291
13362,0.000824029
13363,0.002204474
13364,0.001296267
13365,0.002719847
13366,0.004445454
13367,0.002167087
13368,0.00125287
13369,0.001804425
13370,0.005801618
13371,0.00203205
13372,0.000542998
13373,0.00411682
13374,0.001254481
13375,0.00087402
13376,0.000761972
13377,0.003701518
13378,0.003710012
13379,0.002390329
13380,0.001094345
13381,0.002582407
13382,0.004267265
13383,0.00383749
13384,0.002488682
13385,0.000739728
13386,0.005546915
13387,0.003611464
13388,0.002351471
13389,0.00158956
13390,0.001276706
13391,0.000722808
13392,0.002529799
13393,0.000977308
13394,0.002613884
13395,1
13396,0.003234406
13397,0.00103846
13398,0.001381633
13399,0.004746594
13400,0.002069174
13401,0.003320681
13402,0.001161712
13403,0.001925983
13404,0.001505223
13405,0.002181472
13406,0.002568796
13407,0.005417532
13408,0.003549113
13409,0.003649734
13410,0.00569161
13411,0.001731952
13412,0.001159141
13413,0.002241543
13414,0.001510381
13415,0.001206323
13416,0.004599587
13417,0.004443725
13418,0.003818448
13419,0.001766197
13420,0.006364281
13421,0.000317644
13422,0.0052061
13423,0.000437802
13424,0.002441315
13425,0.004195533
13426,0.004210782
13427,0.005138416
13428,0.000736502
13429,0.002187262
13430,0.003829672
13431,0.001394942
13432,0.002525974
13433,0.002594878
13434,0.001152989
13435,0.001019505
13436,1
13437,0.00453389
13438,0.001729879
13439,0.003095656
13440,0.000658325
13441,0.001782499
13442,0.002190648
13443,0.001768561
13444,0.00266973
13445,0.002012248
13446,0.02728085
13447,0.005896319
13448,0.002205553
13449,0.003194135
13450,0.002731171
13451,0.001487807
13452,0.006139567
13453,0.000963546
13454,0.004119712
13455,0.002590289
13456,0.000462675
13457,0.005318292
13458,0.002073307
13459,0.000399466
13460,0.006667326
13461,0.002065608
13462,0.000255188
13463,0.00129668
13464,0.002290242
13465,0.001192951
13466,0.002468005
13467,0.003152877
13468,0.003032606
13469,0.003664084
13470,0.00108322
13471,0.006140071
13472,0.003845248
13473,0.003734157
13474,0.001998851
13475,0.001012186
13476,0.001896185
13477,0.002719619
13478,0.00170628
13479,0.000486021
13480,0.002292027
13481,0.002671429
13482,0.001283825
13483,0.001465965
13484,0.020050587
13485,0.003721426
13486,0.000355829
13487,0.00300659
13488,0.003710727
13489,0.004429697
13490,0.001790332
13491,0.003284643
13492,0.003623742
13493,0.00102207
13494,0.000437712
13495,0.004599549
13496,0.001658388
13497,0.000947273
13498,0.003769067
13499,0.001992178
13500,0.003611567
13501,0.00553828
13502,0.001970491
13503,0.005847213
13504,0.006765572
13505,0.003834438
13506,0.000267226
13507,0.001081356
13508,0.006692441
13509,0.001805992
13510,0.002355326
13511,0.00213062
13512,0.001568871
13513,0.003234654
13514,0.000834361
13515,0.001793941
13516,0.006177635
13517,0.006246942
13518,0.001849385
13519,0.000667997
13520,0.003852718
13521,0.003592241
13522,0.002209482
13523,0.001276682
13524,0.003803453
13525,0.00331983
13526,0.003041831
13527,0.002287633
13528,0.001232946
13529,0.003399561
13530,0.00031974
13531,0.001045112
13532,0.002748638
13533,0.006748758
13534,0.001313324
13535,0.002583355
13536,0.001926976
13537,0.00058035
13538,0.000783322
13539,0.003771947
13540,0.001129094
13541,0.000771983
13542,0.002059971
13543,0.000874019
13544,0.003107493
13545,0.012316311
13546,0.005668261
13547,0.001653697
13548,0.002466198
13549,0.002454218
13550,0.002773834
13551,0.003851833
13552,0.005106818
13553,0.001482941
13554,0.003231639
13555,0.001943507
13556,0.000479852
13557,0.002504959
13558,0.003215689
13559,0.003511569
13560,0.002276637
13561,0.003353112
13562,0.002248013
13563,0.003868387
13564,0.002351423
13565,0.000368345
13566,0.571931825
13567,0.001702602
13568,0.003815991
13569,0.002300361
13570,0.001143794
13571,0.00267801
13572,0.001147845
13573,0.004553083
13574,0.00739019
13575,0.004587239
13576,0.004273528
13577,0.693106014
13578,0.001500281
13579,0.00342895
13580,0.002489139
13581,0.004459725
13582,0.004975514
13583,0.002904388
13584,0.002227052
13585,0.003397657
13586,0.003764161
13587,0.00053695
13588,0.001513933
13589,0.005301017
13590,0.001876753
13591,0.001917944
13592,0.000676039
13593,0.00162412
13594,0.002526475
13595,0.003596844
13596,0.00047838
13597,0.005863988
13598,0.003542787
13599,0.001518769
13600,0.005342248
13601,0.00248907
13602,0.003913962
13603,0.003829131
13604,0.000997289
13605,0.004520154
13606,0.00101205
13607,0.005263016
13608,0.004497831
13609,0.002342269
13610,0.005414557
13611,0.003744342
13612,0.002289542
13613,0.000494977
13614,0.002410085
13615,0.00583026
13616,0.002986761
13617,0.003683067
13618,0.005381779
13619,0.000975047
13620,0.005263051
13621,0.002570777
13622,0.008466701
13623,0.000345053
13624,0.000864111
13625,0.004398235
13626,0.002190651
13627,0.004121648
13628,0.001368268
